URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-desc-non-qualifiant,0.1.0,draft,,JDVRORDESCNonQualifiant,JDV ROR - DESC Non Qualifiant (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R42-DESCnonQualifiant pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-desc-non-qualifiant","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-droit-exercice-complementaire,0.1.0,draft,,JDVRORDroitExerciceComplementaire,JDV ROR - Droit d'Exercice Complémentaire (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R97-DroitExerciceCompl pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-droit-exercice-complementaire","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-equipement,0.1.0,draft,,JDVROREquipement,JDV ROR - Équipement (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R212-Equipement pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-equipement-specifique","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-espic,0.1.0,draft,,JDVRORModaliteParticipationSPH,JDV ROR - Modalité Participation SPH / ESPIC (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R73-ESPIC pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-entite-geographique","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-finess-statut-juridique,0.1.0,draft,,JDVRORFinessStatutJuridique,JDV ROR - Statut Juridique FINESS (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R72-FinessStatutJuridique pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-entite-juridique","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-genre-capacite,0.1.0,draft,,JDVRORGenreCapacite,JDV ROR - Genre de Capacité (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R332-GenreCapacite pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-capacite-accueil-operationnelle","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-modalite-accueil,0.1.0,draft,,JDVRORModaliteAccueil,JDV ROR - Modalité d'Accueil (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R338-ModaliteAccueil pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-offre-operationnelle","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-mode-exercice,0.1.0,draft,,JDVRORModeExercice,JDV ROR - Mode d'Exercice (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R23-ModeExercice pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-situation-operationnelle","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-mode-gestion,0.1.0,draft,,JDVRORModeGestion,JDV ROR - Mode de Gestion (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R236-ModeGestion pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-offre-operationnelle,StructureDefinition/ror-tarif-aides-humaines","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-mode-prise-en-charge,0.1.0,draft,,JDVRORModePriseEnCharge,JDV ROR - Mode de Prise en Charge (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R213-ModePriseEnCharge pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-offre-operationnelle","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-nature-capacite,0.1.0,draft,,JDVRORNatureCapacite,JDV ROR - Nature de Capacité (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R329-NatureCapacite pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-capacite-accueil-operationnelle","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-niveau-dependance,0.1.0,draft,,JDVRORNiveauDependance,JDV ROR - Niveau de Dépendance (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R237-NiveauDependance pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-tarif-dependance","Other"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-niveau-recours-orsan,0.1.0,draft,,JDVRORNiveauRecoursORSAN,JDV ROR - Niveau Recours ORSAN (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R284-NiveauRecoursORSAN pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-entite-geographique","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-orientation-particuliere,0.1.0,draft,,JDVROROrientationParticuliere,JDV ROR - Orientation Particulière (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_G13-OrientationParticuliere pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-orientation-particuliere","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-ouverture-annuelle,0.1.0,draft,,JDVROROuvertureAnnuelle,JDV ROR - Ouverture Annuelle (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R238-OuvertureAnnuelle pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-offre-operationnelle","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-prestation-non-obligatoire,0.1.0,draft,,JDVRORPrestationNonObligatoire,JDV ROR - Prestation Non Obligatoire Incluse (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R264-PrestationNonObligatoireIncluse pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-forfait-socle-hebergement,StructureDefinition/ror-tarif-prestation-supplementaire","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-profession-sante,0.1.0,draft,,JDVRORProfessionSante,JDV ROR - Profession de Santé (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_G15-ProfessionSante pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-exercice-professionnel","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-public-pris-en-charge,0.1.0,draft,,JDVRORPublicPrisEnCharge,JDV ROR - Public Pris en Charge (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R239-PublicPrisEnCharge pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-patientele","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-qualification-pac,0.1.0,draft,,JDVRORQualificationPAC,JDV ROR - Qualification PAC (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R44-QualificationPAC pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-qualification-pac","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-secteur-conventionnement,0.1.0,draft,,JDVRORSecteurConventionnement,JDV ROR - Secteur Conventionnement (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R282-CNAMAmeliSecteurConventionnement pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-situation-operationnelle","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-specialisation-pec,0.1.0,draft,,JDVRORSpecialisationPriseEnCharge,JDV ROR - Spécialisation de Prise en Charge (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R245-SpecialisationDePriseEnCharge pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-offre-operationnelle","ans.fr.terminologies"
